cell_specimen_id,blowout_mv_qc,electrode_0_pa_qc,recording_date_qc,seal_gohm_qc,input_resistance_mohm_qc,initial_access_resistance_mohm_qc,input_access_resistance_ratio_qc,fail_tags_qc,failed_blowout,failed_electrode_0,failed_seal,failed_input_access_resistance,failed_qc,failed_fx_long_squares,failed_fx_short_squares,failed_fx_ramps,failed_fx_chirps,failed_fx_sweep_features,upstroke_downstroke_ratio_short_square,threshold_v_short_square,width_short_square,upstroke_short_square,downstroke_short_square,width_suprathresh_short_square,peak_deltav_short_square,sag,sag_area,sag_tau,v_baseline,rheobase_i,fi_fit_slope,vm_for_sag,input_resistance,input_resistance_ss,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,peak_v_rheo,width_rheo,upstroke_rheo,downstroke_rheo,width_suprathresh_rheo,trough_v_rheo,fast_trough_v_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,ir_late_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,peak_v_hero,width_hero,upstroke_hero,downstroke_hero,width_suprathresh_hero,trough_v_hero,fast_trough_v_hero,postap_slope_hero,ahp_delay_ratio_hero,adapt_mean,isi_cv_mean,ir_late_mean,avg_rate_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,threshold_v_adapt_ratio,peak_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero,sag_depol,sag_area_depol,sag_tau_depol,cell_name
1226307625,,25.86312485,11/15/22 22:41,0.854981888,354.77824,8.197012,0.023104608,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225369554,,-18.82187462,11/11/22 18:01,2.902013696,719.507264,11.56024,0.016066884,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.996012802,-32.90625381,0.00072,193.6025082,-96.99462246,0.00062,51.21875381,0.271760166,2.6908175,0.154230116,-55.87231445,20,0.297605575,-98.875,323.597014,215.9455703,0.030869535,0.18126,1,,1.835680942,-27.62500191,20.0625,0.00078,168.4067804,-91.74076852,0.00062,-46.71875381,-44.4375,0.675540172,-44.4375,-42.71875381,0.043023751,18,0.01878,0.055828235,0.06046,0.313228328,0.204,1.937631527,-30.03125,21.25,0.00074,187.5575965,-96.79734972,0.00062,-43.81250381,-43.65625381,0.686526905,0.034024126,0.096920974,0.319700057,0.241855737,40,4.609813084,1.162162162,0.676467011,0.89189466,0.642418055,1.032496304,0.021276596,-2.281253815,-0.15625,-16.81249809,-13.62500381,47.68750191,51.28125,,62.81407035,0.191493735,0.40966168,0.073998338,
1225383398,,8.453125,11/11/22 18:32,1.705839488,428.406176,13.270073,0.030975447,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.871992842,-33.4375,0.00048,334.4493718,-178.6595355,0.0004,63.40625191,0.220097691,2.770953125,0.210921147,-55.22288132,10,0.703180051,-95.84375763,354.2658985,251.1913494,0.022212933,0.40766,2,0.0685,1.821219253,-30.84375191,31.00000191,0.0005,321.7538124,-176.6694548,0.0004,-50,-49.78125,0.521781696,-49.28125,-46.96875,0.015878226,31,0.01742,0.032101333,0.03784,0.454854799,0.147011309,1.867310232,-30.65625191,23.5625,0.0005,284.5722456,-152.3968759,0.00042,-46.34375,-46.12500381,-0.166395579,0.031516184,0.007831077,0.315003568,0.178726599,95,0.203319502,1.08,0.760907155,0.830033903,0.919028345,0.901028285,0.016871166,-0.21875,-0.218746185,-18.93749809,-15.46875191,61.84375381,54.21875191,14.59854015,52.68703899,0.238606215,0.546730859,,
1225399677,,56.22249985,11/11/22 19:11,2.036353664,180.267072,19.267362,0.106882315,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.889148415,-35.17187881,0.00086,204.2621216,-108.1277433,0.00068,52.64062881,0.273317128,2.836794688,0.327980178,-59.69109344,20,0.08413535,-89.71875,232.6171398,137.5901897,0.050859524,0.59798,1,,3.815862752,-36.78125,31.5625,0.00124,226.395382,-59.33006419,0.00114,-60.15625381,-46.46875381,-1.2383908,-46.46875381,,0.069693905,6,0.06132,0.167164,0.16938,0.183156231,0.102519881,2.660378265,-36.09375381,22.78125191,0.00118,186.3940667,-70.06299412,0.00104,-50.5625,-50.28125381,-0.129017677,0.230621826,0.065425553,0.16463329,0.050489087,12,1.568844221,1.13559322,0.906679061,0.779576524,0.923809426,1.141289342,0.230621826,-13.6875,-0.281246185,-9.687503815,-14.1875,68.34375,58.87500572,,8.378016086,0.310740143,0.822189141,,
1225428357,,8.95062542,11/11/22 21:06,2.03046976,257.853888,13.37474,0.051869453,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.403968668,-34.9375,0.00038,390.5975566,-278.2095964,0.00032,71.71875,0.346294522,2.84338625,0.150413364,-57.78061295,29.99999809,0.269923855,-92.00000763,296.8751192,159.5840793,0.028196517,0.09908,5,0.185835,1.456196364,-30.03125,37.68750381,0.00038,389.7817558,-267.6711503,0.00032,-52.06250381,-51.96875381,4.838038197,-51.96875381,-47.50000381,0.122468821,9,0.03862,0.0977625,0.10164,0.484917842,0.00275172,1.371361065,-30.40625191,34.375,0.0004,363.029441,-264.721998,0.00032,-53.40625381,-53.34375381,4.789351155,0.006270379,0.240379328,0.430460201,0.085299982,39,8.331707317,1.105263158,0.889845202,0.962131326,0.958376754,0.956882159,0.002693208,-0.09375,-0.0625,-21.93750381,-22.93750191,67.71875381,64.78125191,24.3902439,35.56187767,0.221082672,0.439416328,0.026600275,
1223263383,,-7.79812479,11/2/22 21:27,1.846692224,1661.707776,14.225937,0.008561034,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,0.049953032,0.774538828,0.039479069,-60.06352615,10,0.785714286,-106.65625,738.6148572,684.546541,0.044765542,0.1623,5,0.177055,2.16230577,-30.28125191,8.75,0.00078,159.9581116,-73.97571324,0.00058,-50.09375,-48.1875,-0.716038981,-47.21875,,0.023351605,11,0.087,0.090844,0.09047,0.159311844,0.224496877,2.062645836,-30.75,22.09375,0.00066,242.8045611,-117.7151001,0.0005,-52.59375381,-52.15625,-0.599115001,0.038614032,0.022664284,0.156200561,0.224496877,11,1.140005545,1.051282051,0.882070037,0.944282763,0.960784316,0.967857252,0.070525292,-1.90625,-0.437503815,-17.90624809,-21.40625,39.03125191,52.84375,6.930967563,13.14751512,0.327742994,0.383738828,0.012891201,
1223270873,,5.885624886,11/2/22 22:11,0.873844224,558.183552,14.591552,0.026141136,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.511177182,-39.46875,0.00048,272.559104,-180.3621093,0.00038,56.75000191,0.318801045,3.089504063,0.150912558,-59.93091965,29.99999809,0.302981968,-100.09375,360.2773547,240.51482,0.02002318,0.05154,5,0.152015,1.443251171,-31.34375,15.43750095,0.00052,225.8064454,-156.45679,0.00038,-53.25000381,-53.00000381,0.269289498,-52.53125381,-52.53125381,,2,0.09526,0.09976,0.09976,0,,1.159176461,-30.15625191,20.5,0.00054,208.7134828,-180.0532445,0.0004,-54.40625,-54.34375381,1.504019014,0.012432324,0.097714624,0.739003315,0.843633121,75,3.126873778,1.115384615,0.830762809,0.905592015,0.920239343,0.939271259,0.006114083,-0.25,-0.062496185,-21.65625381,-24.18750191,46.78125095,50.65625191,10.86484137,10.02405774,0.329224378,1.30307875,,
1223279348,,36.03062439,11/2/22 23:01,0.719568704,357.636608,19.752274,0.055230012,seal 0.719569 below min 0.750000,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1.506138691,-22.125,0.00072,157.6352618,-104.66185,0.00046,33.62500095,0.050717436,0,,-59.97051239,40,0.162650602,-96.6875,282.3437452,277.5797194,0.019131219,0.11218,1,,1.507273341,-23.43750191,16.03125,0.0007,155.6440534,-103.2619958,0.0005,-46.15625381,-46.09375,0.429217625,-46.09375,-42.81250381,0.318687159,4,0.06296,0.18198,0.1431,0.545995724,,1.534432716,-24.46875191,15.56250095,0.0007,161.7600567,-105.4201041,0.00052,-47.3125,-47.00000381,0.205218022,0.005653977,0.318687159,0.545995724,,4,,,,,,,,-0.062503815,-0.312496185,-22.65624809,-22.53125191,39.46875191,40.03125286,,11.83712121,0.096393012,0,,
1221572804,,39.38062668,10/27/22 21:23,0.85644832,577.363392,14.128828,0.024471292,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.868037713,-42.40625381,0.00056,297.0685412,-159.0270578,0.0005,69.75000572,0.07307557,1.150628438,,-60.06537628,26,0.498109579,-102.0000076,445.1562464,410.6931952,0.019227728,0.15962,1,,1.734324304,-34.84375,28.46875191,0.0006,264.5214622,-152.5213374,0.0005,-54.78125381,-54.75000381,1.760610718,-54.75000381,-52.50000381,0.024329255,20,0.01418,0.051858947,0.05384,0.202689731,0.215846199,1.870427875,-42.03125,29.03125,0.00056,301.0771497,-160.9669925,0.0005,-55.15625381,-55.00000381,1.929665225,0.03076403,0.018581356,0.169106615,0.267294677,68,1.609531438,1.172413793,0.73669289,0.850289904,0.905759269,0.885593163,0.015229325,-0.03125,-0.15625,-19.90625381,-12.96875381,63.31250191,71.0625,,40.98360656,0.186552227,0.471917305,0.092065414,
1221582948,,63.52312469,10/27/22 21:52,2.694808576,1411.8048,17.066822,0.012088656,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.198952998,-37.26562691,0.00081,258.3790396,-117.3783921,0.00065,72.20312786,0.146817878,2.212997656,0.31166867,-61.63554764,20,0.042083168,-98.68750763,682.3436022,564.0803752,0.04288635,0.24784,1,,2.032271404,-30.59375191,39.71875,0.00082,239.4819075,-117.8395302,0.00066,-54.25,-53.93750381,-0.269117235,-53.93750381,-53.4375,,1,0.12696,,,,,1.90645312,-29.53125191,31.46875191,0.00088,187.0121069,-98.09425939,0.0007,-52.18750381,-51.96875381,0.195524004,,-0.068101763,0.677624325,,8,0.335166208,1.375,0.470600777,0.659984017,0.684737332,0.729126186,0.085756898,-0.312496185,-0.21875,-23.34375191,-22.43750191,70.31250191,61.00000381,,,0.208917782,1.833629219,0.035569823,
1221595314,,5.351250172,10/27/22 22:38,3.063038976,587.82816,12.170731,0.020704573,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.565502234,-32.0625,0.00068,335.1891271,-130.6524402,0.00058,71.5625,0.035697367,0,,-54.38137054,18,0.200186988,-101.53125,470.6471562,450.8867933,0.04074389,0.24978,1,,2.590863206,-29.90625,41.18750381,0.0007,326.8545036,-126.156604,0.00058,-48.34375,-48.25,2.529057633,-48.25,-44.31250381,0.030949703,16,0.02028,0.063272,0.06534,0.260782086,0.186205377,2.580425752,-31.21875191,40.81250381,0.0007,333.6728646,-129.3092291,0.00058,-49.31250381,-49.15625381,0.942425449,0.020790496,0.04619549,0.446402616,0.441772229,37,1.275478691,1.147058824,0.707346428,0.851011706,0.926652834,0.866362946,0.01311432,-0.09375,-0.15625,-18.34375,-17.93750191,71.09375381,72.03125572,,27.29257642,0.181154683,0.635306055,0.086021976,
1216286451,,8.983750343,10/7/22 16:27,2.1284256,887.2592,14.621932,0.016479888,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.803125488,-33.37500381,0.00094,161.0065688,-89.29304693,0.00064,45.46875477,0.142348543,1.37331625,0.237622642,-63.97592545,20,0.018617501,-94.50000763,790.468812,702.9578193,0.031653378,0.97312,1,,1.882476327,-32.25000381,21.34375,0.0009,163.788124,-87.0067377,0.00074,-53.50000381,-50.65625,0.00985055,-50.65625,,-0.001401572,26,0.18262,0.0318984,0.03166,0.062529533,0.136695018,1.829089224,-32.3125,12.75000095,0.001,124.4721651,-68.05144521,0.00078,-50.5,-50,-0.208885682,0.117536141,-0.00902857,0.368148378,0.140213472,64,0.961100917,1.088888889,0.858449968,0.91314714,0.954146287,0.947839137,0.067891782,-2.843753815,-0.5,-18.40624619,-17.6875,53.59375381,45.06250095,,29.35995302,0.097379372,0,,
1216304088,,-9.838125229,10/7/22 17:55,3.80901248,363.250336,10.485541,0.028865881,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.539752554,-39.25,0.00042,318.6626865,-206.957076,0.00036,61.25000191,0.408645838,3.15953625,0.105051005,-56.49318695,6,0.570070575,-99.50000763,354.8458219,204.7196994,,0.12164,2,0.05516,1.553209948,-40.09375381,22.46875191,0.00042,317.7863895,-204.5997645,0.00038,-53.15625381,-53.03125,4.799535728,-53.4375,-49.0625,0.031975955,31,0.01346,0.032772667,0.03623,0.286412594,0.143322476,1.566713079,-40.5,23.71875191,0.00042,327.9915173,-209.3500856,0.00038,-52.59375381,-52.59375381,5.518242771,0.023502304,0.083590707,0.349401394,0.124553906,33,3.344907407,1.047619048,0.896280295,0.956842898,0.901474011,0.974184702,0.01667201,-0.125003815,0,-12.93749619,-12.09375381,62.56250572,64.21875191,18.12907904,150.1501502,0.170810074,0,,
1216310187,,-1.691249967,10/7/22 19:34,1.318987008,47.818304,14.739143,0.308232241,input_access_resistance_ratio 0.308232 above max 0.250000,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2.317693001,-21.84375191,0.00142,144.8597882,-62.50171536,0.0009,48.90625381,0.018799854,0,,-59.35639191,59.99999619,0.083310197,-99.09375763,423.3232737,418.1957486,0.038737857,0.3875,5,0.133015,2.180863455,-21.25,28.65625191,0.00158,106.5098904,-48.83840397,0.00112,-49.03125381,-48.59375381,-0.137340636,-48.31250381,-48.37500381,0.023546998,5,0.3875,0.133015,0.13345,0.053821415,0.086656334,2.180863455,-21.25,28.65625191,0.00158,106.5098904,-48.83840397,0.00112,-49.03125381,-48.59375381,-0.137340636,0.03490991,0.013640893,0.038625528,0.070090866,5,1.151937733,1.037974684,1.031773689,0.958273894,1.039705882,1.03816787,0.03490991,-0.4375,-0.4375,-27.34375381,-27.34375381,49.90625191,49.90625191,8.115565655,8.115565655,,,,
1212844896,,1.384374976,9/21/22 16:46,6.563584512,1036.936512,12.416665,0.011974373,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212559334,,67.49250031,9/20/22 18:09,1.477538816,961.787648,15.202459,0.015806461,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.081265706,-32.03125381,0.00076,243.1402163,-116.8232464,0.00058,57.71875381,0.044562671,0.800908359,0.015067293,-55.09441757,10,0.666666667,-99.09375763,290.7812893,285.5400395,0.017318522,0.26976,1,,2.112230244,-32.15625,25.6875,0.00086,199.1214372,-94.27070637,0.0007,-52.59375381,-50.5,-0.479490772,-50.5,,0.022000304,11,0.1361,0.082514,0.07856,0.156742396,0.187310098,2.180488278,-31.31250381,25.90625191,0.00084,203.8126741,-93.47111659,0.00068,-53.25000381,-51.50000381,-1.351167041,0.094224924,0.083637387,0.212949374,0.181404379,11,0.87519915,1.119047619,0.746789585,0.835028351,0.89720554,0.8902292,0.094224924,-2.093753815,-1.75,-18.34375,-20.1875,57.84375,57.21875572,,13.28727079,0.296684086,1.518515156,,
1212569320,,27.82562447,9/20/22 18:52,6.626879488,818.228992,20.766998,0.025380423,initial_access_resistance_mohm 20.766998 exceeds max 20.000000,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212546758,,-4.151249886,9/20/22 17:19,1.797682304,283.806048,10.253576,0.036128814,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.7149747,-39.8125,0.00046,302.6980175,-176.5029055,0.00038,58.34375191,0.427460343,1.428357188,0.035669888,-55.99028397,8,0.541392065,-83.125,232.8124493,137.4649239,0.022035068,0.15572,1,,1.567331263,-38.09375381,27.4375,0.00044,346.8842367,-221.3215834,0.00036,-55.59375,-55.53125381,3.556794572,-55.53125381,-48.71875,0.013005354,29,0.01424,0.035098571,0.03711,0.258127555,0.163867453,1.737635095,-41.28125381,17.68750191,0.00046,306.3014468,-176.2748967,0.0004,-54.71875,-54.59375381,1.550056108,0.026431718,0.022843954,0.280627598,0.160981365,73,2.248067463,1.047619048,0.941811335,0.953538819,0.982470685,0.992459944,0.005552985,-0.062496185,-0.124996185,-17.4375,-13.3125,65.53125381,58.96875572,,44.80286738,0.595749915,0.820513281,,
1212557968,,3.867500067,9/20/22 18:10,2.680084224,295.735392,17.407112,0.058860429,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.844879647,-35,0.00056,201.2794632,-109.1016769,0.00042,38.18750024,0.669787347,1.202982813,0.014897915,-59.95540237,12,0.268061869,-89.40625,267.031312,92.26104493,0.016516028,0.70328,1,,1.698266142,-34.09375381,12.84375,0.00052,236.3254805,-139.156917,0.0004,-56.71875,-51.75000381,1.618069387,-51.75000381,-47.15625381,0.047021311,19,0.02398,0.04981,0.04091,0.510808946,0.085874439,1.759377917,-33.21875381,7.906250477,0.00056,206.6092039,-117.4331006,0.00044,-50.75000381,-50.68750381,1.413243378,0.320121951,0.081008299,0.380432385,0.124971745,46,1.912225705,1.074074074,0.881077911,0.952649984,0.898617512,1.168724206,0.262847272,-4.968746185,-0.0625,-17.65625,-17.46875,46.93750381,41.12500429,,54.2888165,0.505112112,1.050904141,0.086793032,
1212572552,,-10.38312531,9/20/22 19:00,5.130807808,417.480032,10.274573,0.024610933,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.615035323,-40.96875381,0.0004,386.9346335,-239.5827683,0.00034,68.56250381,0.322728783,3.447689688,0.122313606,-60.94172668,28,0.639093196,-100.4687576,357.9687774,213.915972,0.030636492,0.2011,4,0.24506,1.54997616,-36.6875,37.71875,0.0004,409.6672433,-264.3055125,0.00034,-55.40625381,-55.31250381,4.374678479,-54.46875,-48.78125381,0.007202634,28,0.0236,0.035233333,0.0357,0.192243871,0.224549644,1.588777573,-38.31250381,36.28125,0.0004,412.7495932,-259.790672,0.00034,-56.0625,-55.96875381,3.243928488,0.026614096,0.003985186,0.24699806,0.463299676,90,0.925957813,1.1,0.818141837,0.859552891,0.888433153,0.919301165,0.014542344,-0.09375,-0.093746185,-18.62500381,-17.65625,74.40625,74.59375381,5.202372282,36.15328995,0.223304346,1.606308281,0.036436828,
1212580074,,-7.022500038,9/20/22 19:44,4.345139712,596.878016,8.886913,0.014888994,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.359271498,-37.21875381,0.00058,425.8163014,-180.48635,0.00046,82.96875763,0.217389122,2.689270313,0.118221502,-63.4285202,29.99999809,0.022717049,-99.90625763,306.7363501,266.2267155,0.02368721,0.40422,2,0.3322,3.495646756,-29.3125,50,0.00088,367.6894583,-105.1849583,0.00072,-58.15625,-55.40625381,-1.576449855,-53.59375,,,1,0.41892,,,,,3.370202601,-25.5625,52.21875381,0.00082,373.2932582,-110.7628539,0.00066,-52.65625381,-49.81250381,-0.718427188,,0.192481233,0.335973374,0.30711054,7,3.446777906,1.2,0.554185369,0.748641385,0.804956909,0.807845679,0.030643514,-2.749996185,-2.84375,-26.09375381,-24.25000381,79.3125,77.78125381,3.010234798,,0.138355657,0.667232344,0.00413872,
1314491424,,31.78874969,11/30/23 20:14,1.78263872,1199.376384,18.563202,0.015477378,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.428859681,-35.39583588,0.0005,409.0236714,-168.3992366,0.000413333,68.48958842,0.341708153,0.810178984,0.02445843,-64.87905884,28,0.378772586,-100.6562576,191.7738467,353.7725661,0.018032232,0.19148,1,,3.007259577,-34.28125,35.68750381,0.0007,347.4761963,-115.5457942,0.0006,-53.4375,-47.96875381,-0.494588929,-47.96875381,,0.011940646,28,0.01128,0.036228889,0.036,0.141175157,0.16285581,2.596705874,-36.28125,33.78125381,0.00052,395.0960383,-152.152788,0.00046,-52.34375381,-52.28125381,0.523764154,0.33717181,0.025777187,0.175254763,0.201752214,51,1.382317073,1.212121212,0.680136671,0.7914119,0.906558905,0.849481022,0.096162329,-5.468746185,-0.0625,-13.68750381,-16.00000381,69.96875381,70.06250381,,42.88164666,0.079318553,0,,
1298849472,,26.00312424,9/22/23 21:40,5.815382528,288.123872,18.215976,0.063222724,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.566997149,-39.34375381,0.00056,187.1505483,-119.4326029,0.00044,43.34375381,0.075540751,0.162025938,0.069711884,-55.49452591,70,0.416305413,-84.71875763,225.5055457,231.3247712,0.014520598,0.02732,2,0.39674,1.480049908,-36.09375381,10.84375,0.00056,202.5396329,-136.8464886,0.00044,-54.71875,-54.53125381,0.475085091,-54.12500381,,0.015716495,26,0.0075,0.0393,0.03712,0.234228749,0.480702963,1.607238283,-39.43750381,10.625,0.00054,216.6444115,-134.7929637,0.00044,-53.46875381,-53.4375,1.997941075,0.031877214,0.007094219,0.126266131,0.286250444,58,1.110325318,1.148148148,0.778695557,0.896842072,0.857379681,0.97126437,0.026279391,-0.187496185,-0.031253815,-18.4375,-13.99999619,46.93750381,50.06250381,2.520542421,41.08463435,0.23358725,1.217785078,,
1273632007,,40.20437622,5/30/23 20:10,4.82141952,426.30784,10.5837,0.024826426,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.83282803,-36.28125,0.00066,241.9140799,-131.9895134,0.00056,64.4375,0.09076754,1.311342344,,-55.00240326,24,0.390668893,-93.84375763,350.6249189,316.4777672,0.015938257,0.1814,1,,1.781737807,-34.875,24.53125,0.00072,208.195962,-116.8499435,0.00062,-52.62500381,-52.50000381,0.147055657,-52.50000381,-51.84375,0.021860752,21,0.01,0.046654,0.04787,0.156956825,0.266141732,1.867019704,-37.68750381,25.25,0.0007,226.9110843,-121.5365236,0.0006,-52.06250381,-51.78125381,2.332507901,0.035242291,0.046121285,0.199730032,0.168636632,51,1.768787879,1.257142857,0.653370573,0.793331065,0.80824222,0.83170733,0.007414698,-0.125,-0.28125,-17.62500381,-14.09375,59.40625,62.93750381,,36.31082062,0.145889595,0,,
1299999674,,25.52187538,9/27/23 18:51,4.33048576,452.853664,10.663041,0.023546328,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.490604254,-13.18750095,0.00296,74.12920827,-29.76354359,0.00174,49.28125477,0.008600062,0,,-50.89733505,18,0.045934962,-95.18750763,730.7015657,719.9610113,0.061743526,0.76062,1,,2.269933202,-18.96875191,31.12500191,0.00296,66.20249235,-29.16495177,0.00186,-57.56250381,-54.12500381,-0.998762956,-54.12500381,,0.032580052,4,0.23412,0.179666667,0.18264,0.053999489,,2.020674896,-18.15625,30.65625191,0.00304,61.33081454,-30.35164868,0.00192,-56.50000381,-52.78125381,-1.290013271,0.082542694,0.11718222,0.135278217,,4,,,,,,,,-3.4375,-3.71875,-35.15625191,-34.62500381,50.09375381,48.81250191,,6.003121623,0.024710052,0,,
1314445875,,12.26375008,11/30/23 18:22,3.682847488,704.1168,17.21731,0.024452349,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.261495672,-32.44791667,0.000673333,193.8634826,-153.6293878,0.000413333,48.83333365,0.051868308,0.541397148,,-62.0180397,16,0.435469041,-100.0312576,366.4481342,356.4024381,0.025788713,0.45636,1,,2.64830346,-31.78125191,29.53125191,0.0009,211.8481958,-79.99392782,0.00082,-49.03125381,-43,-1.223438294,-43,,0.004055603,21,0.10226,0.043128,0.04153,0.104326593,0.197494473,2.741205678,-27.34375191,31.84375191,0.00092,212.154224,-77.39449313,0.00078,-42.5,-41.59375381,-0.88041678,0.20621118,-0.007907759,0.14191714,0.16473574,30,0.946505271,1.065217391,0.774352283,0.913409702,0.966377443,0.939139563,0.118863377,-6.031253815,-0.906246185,-11.21874809,-14.25000191,61.31250381,59.18750381,,24.15458937,-0.007263449,0,,
1284662365,,-25.14500046,7/21/23 22:22,4.092695552,359.388256,9.356081,0.026033352,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.236148802,-29.06250191,0.00094,171.050483,-76.49333662,0.00076,58.71875381,0.296743304,1.646825156,0.040265089,-55.83119965,20,0.000749024,-100.5312576,361.5233898,236.5560452,0.033698485,0.23866,2,0.5209,2.608241069,-25.03125191,34.3125,0.00132,143.571453,-55.04531567,0.0011,-48.15625381,-40.34375,-1.45791504,-40.03125,,0.030461594,4,0.14586,0.270106667,0.27586,0.0514366,,2.734997843,-25.31250191,34.4375,0.00134,145.9628044,-53.36852634,0.00112,-47.75000381,-41.50000381,-0.969773609,0.105359661,-0.080227382,0.060379388,,4,,,,,,,,-7.812503815,-6.25,-15.31249809,-16.18750191,59.34375191,59.75000191,1.919754271,3.984698757,0.205697104,1.132463438,,
1292688547,,22.96375084,8/25/23 18:05,2.66792832,29.048396,8.812272,0.303365184,input_access_resistance_ratio 0.303365 above max 0.250000,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2.878943665,-13.84375095,0.00132,183.1514922,-63.61760198,0.00086,55.34375477,0.019906653,0,,-50.21934509,70,0.118563356,-81.12500763,261.9026601,266.4635903,0.019998799,0.40306,4,0.17634,2.093744845,-16.09375191,35.34375,0.00158,110.1363637,-52.60257189,0.00108,-46.34375,-46.03125,-0.051045468,-45.96875381,,0.009714974,13,0.11326,0.073736667,0.07403,0.061779284,0.075494747,2.057950147,-13.78125,34,0.00172,97.54608205,-47.39963317,0.00114,-45.28125381,-44.71875381,-0.409025995,0.09267932,0.004259836,0.046144572,0.068538182,20,1.024864025,1.055555556,0.977711375,0.98913863,0.992523364,1.018819608,0.05280879,-0.3125,-0.5625,-29.93749809,-30.93750381,51.43750191,47.78125,5.843852267,15.26251526,0.023091692,0,,
